Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.449569702148438,28.709077491053847,28.436147474030577,28.677757820916163,147544800
2015-06-15,28.39364242553711,28.465230489216605,28.122950006411706,28.210197905683774,175955600
2015-06-16,28.54576873779297,28.60169696874742,28.270602797301798,28.418252439488587,125976400
2015-06-17,28.478654861450195,28.6084070554388,28.353374467993678,28.572613876447008,131672400
2015-06-18,28.6084041595459,28.70460077186533,28.460754537610217,28.462992144443856,141628800
2015-06-19,28.322063446044922,28.594993559737375,28.277321531942228,28.570384994942508,218867600
2015-06-22,28.548011779785156,28.64868193195067,28.429444180676377,28.52116560937026,136157200
2015-06-23,28.418258666992188,28.548012600871054,28.38470137970703,28.518930528847665,121075600
2015-06-24,28.65986442565918,29.037939834440518,28.43838909647216,28.458522441491773,221123600
2015-06-25,28.523406982421875,28.90371839280295,28.523406982421875,28.82765679344462,127752400
2015-06-26,28.355607986450195,28.633011484115556,28.301917372307123,28.561423429660177,176267200
2015-06-29,27.858972549438477,28.292976205511472,27.84778792635272,28.067025654929786,196645600
2015-06-30,28.06031608581543,28.21467857133513,27.932799769410494,28.09163576305212,177482800
2015-07-01,28.322063446044922,28.39812674817305,28.185598389198695,28.389178023993583,120955200
2015-07-02,28.286266326904297,28.342194565161037,28.136377351212495,28.2840287194716,108844000
2015-07-06,28.187829971313477,28.23928469764741,27.930559753232323,27.950694805030558,112241600
2015-07-07,28.11847496032715,28.22138268956001,27.688944894962802,28.163216857630488,187787200
2015-07-08,27.420499801635742,27.88358560046609,27.41378868534458,27.84779241131505,243046400
2015-07-09,26.861207962036133,27.753821959364338,26.67105233749369,27.706842454956956,314380000
2015-07-10,27.57933807373047,27.706854414103116,27.116252236925096,27.2795634761787,245418000
2015-07-13,28.11176872253418,28.134139675066198,27.81199249686344,27.970828478673333,165762000
2015-07-14,28.100582122802734,28.270604432641733,27.973065817122052,28.196778753880743,127072400
2015-07-15,28.37127113342285,28.445096803237618,28.093867603360344,28.12518727416769,134596800
2015-07-16,28.74934959411621,28.762775238352578,28.489843463092814,28.57709137589152,144889600
2015-07-17,28.99767303466797,28.99767303466797,28.70460960069722,28.87686953719801,184658800
2015-07-20,29.545772552490234,29.747112853008872,29.239283473075062,29.299686928666212,235600800
2015-07-21,29.250465393066406,29.735922038142906,29.154270472361155,29.720263908218314,307025600
2015-07-22,28.01333999633789,28.075979358472843,27.290746310464858,27.290746310464858,461802400
2015-07-23,27.999914169311523,28.431678532431583,27.977541508454113,28.232574139720224,203998000
2015-07-24,27.852256774902344,28.12966030021993,27.718029372767642,28.03570128940504,168649200
2015-07-27,27.465229034423828,27.653148737789028,27.319817030464723,27.536817086469192,177822000
2015-07-28,27.60170555114746,27.720274858641236,27.416025083702415,27.60170555114746,134472400
2015-07-29,27.514448165893555,27.628542218951036,27.353374610234507,27.55024304794842,148046800
2015-07-30,27.37575340270996,27.420495308516003,27.228102041320284,27.364567072861302,134513200
2015-07-31,27.13637351989746,27.436147965284565,27.04912563165531,27.42719924510667,171540000
2015-08-03,26.496562957763672,27.42049684821354,26.290745741833785,27.18112405444208,279904000
2015-08-04,25.64645004272461,26.331011059255985,25.33548920797381,26.268371712226212,496554400
2015-08-05,25.816471099853516,26.27284565776525,25.078217787126924,25.26837342622495,397250400
2015-08-06,25.872650146484375,26.180524745699543,25.645678591297774,26.061420486844845,211612000
2015-08-07,25.96029281616211,26.12434320963063,25.73107352690501,25.749051981028636,154681600
2015-08-10,26.904146194458008,26.964821345502152,26.187271059399706,26.187271059399706,219806400
2015-08-11,25.50411033630371,26.558074051121476,25.46815512836875,26.474924953833703,388331200
2015-08-12,25.897375106811523,25.93782577939821,24.63666447813325,25.288368996687595,404870000
2015-08-13,25.877153396606445,26.15806039892627,25.740070642312748,26.07715904509654,194143200
2015-08-14,26.059173583984375,26.137827180597522,25.620959463911245,25.69062383312292,171718000
2015-08-17,26.32884979248047,26.438964846684726,25.955804506474045,26.07715652549348,163538800
2015-08-18,26.180532455444336,26.391775068538184,26.070417391276813,26.164801731991833,138242800
2015-08-19,25.845693588256836,26.185028034120116,25.77153372345742,26.090643686841073,193146000
2015-08-20,25.31533432006836,25.697367080875384,25.0861132919682,25.63669193491942,274006400
2015-08-21,23.766979217529297,25.146794222652353,23.742259265115024,24.81644732631634,513102000
2015-08-24,23.173704147338867,24.45014560508796,20.6747548949793,21.319717974691265,648825200
2015-08-25,23.313034057617188,24.969262403230108,23.25910039184671,24.969262403230108,414406400
2015-08-26,24.650146484375,24.695090909216557,23.607420054467756,24.06585867431533,387098400
2015-08-27,25.376005172729492,25.447917270168443,24.724300825271712,25.220945730622798,338464400
2015-08-28,25.459157943725586,25.46365170036834,25.06588822846854,25.207464708733916,212657600
2015-08-31,25.34005355834961,25.73781702840714,25.169261659877726,25.176003152070585,224917200
2015-09-01,24.207435607910156,25.1422929691237,24.126534275797855,24.753518742408296,307383600
2015-09-02,25.245664596557617,25.245664596557617,24.52429586873507,24.771495317273377,247555200
2015-09-03,24.802961349487305,25.344549072277275,24.728801501184112,25.279378452361136,212935600
2015-09-04,24.555761337280273,24.82093756828598,24.3849711450881,24.488344697579144,199985200
2015-09-08,25.23893165588379,25.295113056036335,24.79172819073519,25.11308586818857,219374400
2015-09-09,24.753517150878906,25.623203843389863,24.668120353295503,25.564776440802984,340043200
2015-09-10,25.29735565185547,25.45691059012578,24.697338831630514,24.780486189668327,251571200
2015-09-11,25.665912628173828,25.665912628173828,25.11533554983616,25.12207704405346,199662000
2015-09-14,25.913110733032227,26.268177624658072,25.811984889686325,26.198513230998472,233453600
2015-09-15,26.131092071533203,26.187273470625602,25.71310232512414,26.052438455707893,173364800
2015-09-16,26.160301208496094,26.189514911775085,25.94231715808873,26.124344298749804,148694000
2015-09-17,25.600738525390625,26.178283216885045,25.55579409368311,25.99176228223071,256450400
2015-09-18,25.495121002197266,25.68613915155538,25.140055824253956,25.216461712380863,297141200
2015-09-21,25.890634536743164,25.926591453444267,25.54231090743206,25.54455692883576,200888000
2015-09-22,25.483877182006836,25.65916283303199,25.286117604833972,25.479381710969356,201384800
2015-09-23,25.69062614440918,25.780516711991236,25.46140682586891,25.53556495819313,143026800
2015-09-24,25.843441009521484,25.955803796519405,25.252413367139653,25.450171255028767,200878000
2015-09-25,25.77826499938965,26.223222297289446,25.623203837095524,26.16704091553299,224607600
2015-09-28,25.268142700195312,25.74680752927548,25.268142700195312,25.585004850566698,208436000
2015-09-29,24.508573532104492,25.508603486722965,24.238903496319892,25.355790009239616,293461600
2015-09-30,24.7872314453125,25.065890676414476,24.434412363463366,24.758016023461767,265892000
2015-10-01,24.625429153442383,24.63441838227001,24.11530113322495,24.510818629040212,255716400
2015-10-02,24.805212020874023,24.946790251361485,24.169239852575654,24.272613426625988,232079200
2015-10-05,24.895103454589844,25.02769245951884,24.510822857150835,24.692850057379736,208258800
2015-10-06,25.014204025268555,25.110836094269658,24.668126422672046,24.861390560674252,192787200
2015-10-07,24.895103454589844,25.117581334260766,24.587230458105935,25.11083984010716,187062400
2015-10-08,24.607450485229492,24.762511680769144,24.31755428746931,24.762511680769144,247918400
2015-10-09,25.196237564086914,25.23219277235342,24.60520807604962,24.719818624282475,211064400
2015-10-12,25.079376220703125,25.337810999522482,25.043421016821956,25.33331724198242,121868800
2015-10-13,25.122074127197266,25.2703921263182,24.872628582997322,24.904090028705404,132197200
2015-10-14,24.767005920410156,25.061395881021138,24.620933950775356,25.00970995784766,177849600
2015-10-15,25.137798309326172,25.191731957289598,24.829923711267078,24.928803494633158,150694000
2015-10-16,24.95352554321289,25.169261867765638,24.83891503142803,25.119821971916483,156930400
2015-10-19,25.108591079711914,25.113084837150705,24.744535004442724,24.89959621114408,119036800
2015-10-20,25.567026138305664,25.656916704968797,24.90408642388996,25.020942960388066,195871200
2015-10-21,25.564781188964844,25.973781655635417,25.55129648896206,25.6187148454159,167180800
2015-10-22,25.95580291748047,25.95580291748047,25.641186781637312,25.69287441629469,166616400
2015-10-23,26.76032066345215,26.794029841070582,26.142325360354146,26.225472722023625,237467600
2015-10-26,25.90635871887207,26.54682613386721,25.82545739123903,26.535590886124673,265335200
2015-10-27,25.7423152923584,26.189518706374272,25.616467804532167,25.93333168813241,279537600
2015-10-28,26.803014755249023,26.809757961734682,26.08164596806831,26.277157807676474,342205600
2015-10-29,27.086170196533203,27.122127107408968,26.57828997479224,26.67492202962101,204909200
2015-10-30,26.854705810546875,27.241234068084648,26.843468846157037,27.189546432219462,197461200
2015-11-02,27.23224449157715,27.272695162535726,26.879425417196202,27.146849392673488,128813200
2015-11-03,27.544614791870117,27.75136191788724,27.124377332111717,27.144603526243902,182076000
2015-11-04,27.416522979736328,27.825523499869618,27.331127869649684,27.67046228846889,179544400
2015-11-05,27.29013442993164,27.689602303471666,27.123126147712536,27.50002389182747,158210800
2015-11-06,27.321733474731445,27.49099913241602,27.222432126420824,27.33301854065414,132169200
2015-11-09,27.211139678955078,27.490991674957755,27.09378294574713,27.29915765932575,135485600
2015-11-10,26.353525161743164,26.64691956201505,26.193287264377638,26.382865634885604,236511600
2015-11-11,26.204570770263672,26.500220787941668,26.001451714590043,26.263249991204642,180872000
2015-11-12,26.116561889648438,26.364817834384485,26.100763831034122,26.23843336546997,130102400
2015-11-13,25.353731155395508,26.08270248717664,25.33793310037159,25.999197498130858,183249600
2015-11-16,25.76900291442871,25.782543615585908,25.05131648149003,25.137077125251025,152426800
2015-11-17,25.658411026000977,25.965346147002464,25.574906035688006,25.936005671613618,110467600
2015-11-18,26.470890045166016,26.51602686147571,26.066909168315345,26.12558840700528,186698800
2015-11-19,26.807157516479492,27.026074638737438,26.35126958290528,26.54987393741683,173183200
2015-11-20,26.924522399902344,27.064447563301567,26.822961980617343,26.9019522699329,137148400
2015-11-23,26.57469940185547,27.02156134686757,26.482166713327093,26.917743596176653,129930000
2015-11-24,26.829730987548828,26.935804394401316,26.43252220348979,26.479916374706185,171212800
2015-11-25,26.637893676757812,26.908719692866494,26.613067915568045,26.90420497890897,85553200
2015-11-27,26.58824920654297,26.723663111443408,26.54085502857155,26.696579986091454,52185600
2015-11-30,26.69883155822754,26.949344817405905,26.574702746253053,26.62886726336058,156721200
2015-12-01,26.48217010498047,26.81393100148749,26.373841070524477,26.80039030264523,139409600
2015-12-02,26.24294662475586,26.655955232252715,26.19780980593119,26.482174863873283,133546400
2015-12-03,25.999204635620117,26.358048729474284,25.778031804567277,26.303884200502473,166278000
2015-12-04,26.86358070373535,26.9132322252668,25.978886187647753,26.019510003277226,231108000
2015-12-07,26.694316864013672,27.05090352244436,26.588243464948686,26.852299144995612,128336800
2015-12-08,26.683032989501953,26.766536259717242,26.373840504981796,26.52279335462948,137238000
2015-12-09,26.093990325927734,26.561163399170145,25.972118864839405,26.54987833501308,185445600
2015-12-10,26.21811294555664,26.39189326149142,26.069160110899862,26.188774194360587,116850800
2015-12-11,25.543310165405273,26.042079311259087,25.46883288052232,25.996942502040937,187544800
2015-12-14,25.385332107543945,25.43046892120061,24.778232149265072,25.317625165199875,257274800
2015-12-15,24.93621063232422,25.45754991228746,24.90461452103662,25.263458530458536,213292400
2015-12-16,25.128042221069336,25.274739421745334,24.55479755936229,25.067107361453118,224954000
2015-12-17,24.595426559448242,25.333423988396433,24.595426559448242,25.281515101448075,179091200
2015-12-18,23.929643630981445,24.717292467295476,23.87999210904976,24.579624686292426,385813200
2015-12-21,24.223047256469727,24.232074965876144,23.825836651884952,24.21176218924683,190362400
2015-12-22,24.200471878051758,24.311058273195176,24.02443417808636,24.238838340591045,131157600
2015-12-23,24.511924743652344,24.566089273090668,24.193704474251064,24.209502533748047,130629600
2015-12-24,24.38102149963379,24.599938660458253,24.362966085535902,24.599938660458253,54281600
2015-12-28,24.10793685913086,24.30428558916073,23.963497007795844,24.28171546337932,106816800
2015-12-29,24.541257858276367,24.69698278167213,24.116965985227196,24.139534390478726,123724800
2015-12-30,24.220781326293945,24.532229442217997,24.18918521548392,24.50514804544306,100855200
2015-12-31,23.75586700439453,24.155333126354996,23.656563952261514,24.150820133921222,163649200
2016-01-04,23.77617835998535,23.78069307433639,23.020125560934314,23.15779507703764,270597600
2016-01-05,23.18036651611328,23.889025238352783,23.112661288720396,23.86645682922182,223164000
2016-01-06,22.726734161376953,23.103633654694068,22.539414815316697,22.695138044120558,273829600
2016-01-07,21.76755714416504,22.598087154201693,21.763044152102708,22.27084099112857,324377600
2016-01-08,21.882659912109375,22.367888384113957,21.83752310060806,22.241503934423086,283192000
2016-01-11,22.236988067626953,22.356602161578994,21.968419404094625,22.33629111401381,198957600
2016-01-12,22.55972671508789,22.724479379997394,22.306956045675555,22.69288326155327,196616800
2016-01-13,21.979703903198242,22.8373170301346,21.959392856154345,22.640968299416002,249758400
2016-01-14,22.460412979125977,22.677074433944192,21.607314742516312,22.10834112829875,252680400
2016-01-15,21.92102813720703,22.051927311691813,21.52156198552797,21.711138675312167,319335600
2016-01-19,21.81495475769043,22.26407240430035,21.553156429023584,22.209907885970967,212350800
2016-01-20,21.844297409057617,22.16026031240673,21.083729772221595,21.46288491186867,289337600
2016-01-21,21.73370933532715,22.090294316035074,21.426774163732585,21.905230614502393,208646000
2016-01-22,22.88922882080078,22.898256528600793,22.200882889177166,22.259560407088433,263202000
2016-01-25,22.442365646362305,22.914051696874395,22.39045676352377,22.91179433974429,207178000
2016-01-26,22.566495895385742,22.767357661587205,22.133176246177587,22.552955194428996,300308000
2016-01-27,21.083721160888672,21.808177668598468,21.065665751646776,21.675022899621318,533478800
2016-01-28,21.234935760498047,21.331981453056176,20.851267704445334,21.16723054453172,222715200
2016-01-29,21.968414306640625,21.968414306640625,21.293609351653274,21.392912374998293,257666000
2016-02-01,21.76304054260254,21.826232752147625,21.53058274812231,21.772068247088775,163774000
2016-02-02,21.32295799255371,21.675029978460767,21.277819454707192,21.535103093925297,149428800
2016-02-03,21.744993209838867,21.855579617615156,21.2326832734449,21.440315388168315,183857200
2016-02-04,21.91971206665039,22.085358688228332,21.59976685401658,21.75179757017025,185886800
2016-02-05,21.33428382873535,21.99232954098681,21.259404120041232,21.901564316675803,185672400
2016-02-08,21.558927536010742,21.715495769016933,21.111910247219463,21.132331513227943,216085600
2016-02-09,21.554378509521484,21.7699460293937,21.3138522529585,21.395540742206652,177324800
2016-02-10,21.391010284423828,21.862988030728157,21.35243562960538,21.765415724821036,169374400
2016-02-11,21.26166343688965,21.493114752274785,21.009790863136274,21.28208642645985,200298800
2016-02-12,21.32746696472168,21.44319261595702,21.105094084844062,21.37285042167763,161405600
2016-02-16,21.928789138793945,21.976440480596768,21.468157770164417,21.56119084762643,196231600
2016-02-17,22.264617919921875,22.285039179820348,21.817600764877383,21.935594305984562,179452800
2016-02-18,21.84256362915039,22.43934194909031,21.803987248668836,22.427995649324743,156084000
2016-02-19,21.792638778686523,21.956015771329387,21.73818035820623,21.78356208673948,141496800
2016-02-22,21.98324966430664,21.987788877026798,21.76541419620413,21.8539098010207,137123200
2016-02-23,21.48631477355957,21.897025263374847,21.45454720701046,21.874334391725846,127770400
2016-02-24,21.806264877319336,21.869800024495408,21.17544915720986,21.32521205944168,145022800
2016-02-25,21.956012725830078,21.956012725830078,21.613375009964496,21.794905361321533,110330800
2016-02-26,21.99005889892578,22.24192981117695,21.915177468449855,22.05586190378984,115964400
2016-02-29,21.94013214111328,22.289576993021118,21.931055449105056,21.978706783746762,140865200
2016-03-01,22.81147575378418,22.865934179297124,22.105778903304373,22.157969454022457,201628400
2016-03-02,22.861392974853516,22.893160528828627,22.609520417478087,22.80693455821073,132678400
2016-03-03,23.031585693359375,23.079237042222026,22.793327217843622,22.82282690847467,147822800
2016-03-04,23.37421226501465,23.542126708124076,23.00207661747393,23.228988682130545,184220400
2016-03-07,23.115543365478516,23.333378840786693,22.90905245994117,23.23353693206952,143315600
2016-03-08,22.924930572509766,23.09057717725694,22.78197656409659,22.868202544078848,126247600
2016-03-09,22.945358276367188,23.049737662377268,22.752481555120024,22.98847040961332,108806800
2016-03-10,22.95670509338379,23.19950105946724,22.725255428909005,23.01116526366232,134054400
2016-03-11,23.20403480529785,23.208572286150666,23.0315811024542,23.19949559324288,109632800
2016-03-14,23.26302719116211,23.35152450081701,23.095112725789985,23.124612406075585,100304400
2016-03-15,23.730472564697266,23.866619505600863,23.564825936942995,23.589786411415588,160270800
2016-03-16,24.045881271362305,24.123030572857438,23.732741390417143,23.737280602977062,153214000
2016-03-17,24.007301330566406,24.159332024978855,23.81669426270441,23.943764487144428,137682800
2016-03-18,24.03453254699707,24.166141998722768,23.868887660516602,24.12983522671478,176820800
2016-03-21,24.032268524169922,24.427095211429794,23.857545185479683,24.036806005797125,142010800
2016-03-22,24.2160587310791,24.345398554248845,23.873420987481342,23.88249767890401,129777600
2016-03-23,24.082183837890625,24.295481794998434,24.029995017237972,24.161604468696073,102814000
2016-03-24,23.97780418395996,24.109413633873384,23.800813000863634,23.932422450777057,104532000
2016-03-28,23.868885040283203,24.09579714681708,23.83938535846453,24.05268329259101,77645600
2016-03-29,24.433900833129883,24.458861308587686,23.798546108898673,23.800815715177297,124760400
2016-03-30,24.860496520996094,25.055641123571185,24.642661047908135,24.654007348765795,182404400
2016-03-31,24.731151580810547,24.937642441878825,24.706191109006642,24.896798190854444,103553600
2016-04-01,24.958066940307617,24.9603365465485,24.55189398330587,24.683503446039865,103496000
2016-04-04,25.214475631713867,25.457271533119805,25.02159894296161,25.055636107518012,149424800
2016-04-05,24.917221069335938,25.12598154991124,24.828725474901645,24.849148467341518,106314800
2016-04-06,25.178173065185547,25.182712277858766,24.77880717885951,25.012528157863297,105616400
2016-04-07,24.62904167175293,25.05563583341364,24.533738996999272,24.94898686019794,127207600
2016-04-08,24.656272888183594,24.908143759894124,24.545084697966598,24.71300092070984,94326800
2016-04-11,24.737958908081055,25.098750084172945,24.694846781893023,24.72661434064299,117630000
2016-04-12,25.06017303466797,25.07378720676847,24.65626977113496,24.81056833814582,108929200
2016-04-13,25.42323875427246,25.49131136392623,25.141868159058266,25.141868159058266,133029200
2016-04-14,25.436843872070312,25.502648583144676,25.26212233185352,25.327927042927886,101895600
